Sum,C,D,E,F,G,J,N,O,P,Q,R,S,T,fraud
36.01,0.236928392,1.156215132,-0.409354652,-0.985286515,0.179007322,0.035526392,0.635304712,1.055219002,0.109097957,-0.356211219,0.001678255,-0.37300352,-0.156457465,0
1215.6,-2.879741523,0.033524577,0.925283212,3.582730955,1.21704171,-0.689456198,0.579195934,0.443877676,0.191029447,-0.408366685,-0.061459782,0.28395803,2.494340639,0
99.04677808,0.229001166,1.307369305,0.088767135,-0.64093425,0.489805178,-0.201885734,-0.610041721,0.4443518,-0.090080324,0.75715103,0.155656664,0.394371354,-0.705275607,1
49.48,-0.474266802,0.144057105,-0.422744209,-0.067728538,-0.508021363,0.128245036,0.037558702,-0.195596461,0.605045831,-0.786165648,-0.040377887,0.235543769,-0.034906066,0
19.2975259,-6.647204549,5.163062865,-2.131270373,-2.439273521,-7.911628996,-7.322968339,-9.909580408,1.05168465,-7.528034705,-13.51570353,-4.3620564,2.20553958,-0.002372958,1
40.0,-1.655879128,-0.298952721,-0.382343397,-1.381384825,0.099076907,0.926414207,0.224851524,-0.371028422,-2.013005261,0.097064596,0.790677089,-0.762164939,-0.546342881,0
1.0,0.889777618,-0.717530047,-1.287931211,-0.843629043,-0.633706067,-1.053406647,0.029958061,1.371227677,-0.398827115,-0.095300337,0.299736715,0.563989751,-0.183221934,0
1.01,-0.57016185,-0.777995031,1.454778011,-0.1866213,1.170627904,-0.064524442,0.193962607,0.642549468,-0.166242646,-0.983245486,0.561966191,0.470071568,0.093121428,0
75.0,-0.966324792,-1.821812546,-0.687081107,1.239389665,-1.489481018,1.553535649,-0.359587577,0.006047919,-0.942710676,0.771305129,-0.666201495,-0.781666174,-0.358228164,0
119.96,-1.08490806,0.272074281,-0.511419961,-0.707666029,-0.035043222,-0.056763736,0.635848464,-0.761094109,-0.313705999,-0.171695433,-0.066131357,0.513322997,-0.106220083,0
5.113046006,-3.317278649,2.572495099,1.156877792,-1.10552445,-2.801480914,-2.244677793,-1.902617263,-1.410058356,-1.996517914,-5.660443511,-1.994341121,-0.288564296,-0.34454879,1
1.782654485,-4.142513317,5.488977019,-3.16576196,-1.372940987,-5.747650265,-6.341515392,-7.907228795,0.582437662,-7.90034191,-14.27127196,-5.684129689,2.850935765,0.973629546,1
65.0,-0.708461081,0.153315969,0.393500602,-1.591349932,0.406659006,-1.080804871,-0.146161185,0.078766298,0.21535689,0.751100777,1.152583941,-0.195439389,0.023597326,0
4.46,1.449357299,0.012437012,-1.571313497,0.106933212,-1.348624229,-0.397000207,0.78523316,1.008889483,0.94522664,-0.029909209,0.721252645,-0.585383064,-0.076570737,0
52.19,0.738601071,-1.55565837,-0.488903299,-1.033280864,1.105232464,1.080648876,-0.474140391,0.481929144,0.213820922,-0.720463758,-0.67415401,-0.541591436,-0.031081039,0
30.26,-11.68370616,6.702779571,-8.155839297,-3.716264156,-12.40731306,-13.38668344,-14.97947735,1.532813084,-11.77149697,-20.29921651,-7.60911006,3.809136436,0.52073233,1
1.82,-1.498242899,0.047482861,0.433291982,-0.272614873,0.053075515,0.246161111,0.423679389,-0.572344596,0.410232738,-0.926897513,-0.011559806,0.843449412,-0.183570532,0
1088.91,-0.087235111,1.080117501,-1.862622653,1.28781982,0.493102824,-0.796518067,0.051009558,-0.345377162,-0.308287694,0.500001183,-0.759566401,-0.380104028,2.030210483,0
1.79,1.219544447,-0.113742138,0.077868533,-0.66944879,0.617042482,-0.043806,-0.373100247,0.169752348,0.541630904,-0.271872141,0.297841251,0.167109761,0.272886231,0
122.0,1.539143071,0.964265347,-0.69984916,2.773670418,-1.345855682,-0.572842416,-0.889838388,-1.189251857,-1.555646993,1.331824137,-1.872698603,-0.899359067,0.002573934,0
111.4242372,-9.80660674,4.353205838,-4.530952263,-0.578656687,-10.53024229,-9.137151916,-4.400777533,-1.708955043,-3.569708291,-5.472792451,-1.622078136,-0.124910643,2.361035645,1
30.72,0.580851713,-1.333818003,-1.691361733,-0.434839943,-1.288906291,1.429108139,-0.134571489,1.145352447,-0.489492775,0.778821017,0.00958429,-0.778310932,-0.40551189,0
147.5,-1.31248949,-0.228994961,-0.810818,-0.809165601,-0.260039783,0.914994933,0.6553038,-0.166587504,-1.619795833,-0.27318923,1.882352103,-0.826280631,-0.425203053,0
49.2,-1.2470769,-0.479203616,0.632649862,-0.818412738,0.674618543,-0.588130571,-0.575338823,-0.275319421,0.865134026,0.158587881,1.123340572,-0.489451521,-0.300717876,0
47.15,1.324876139,1.090016853,-0.444489878,1.160738535,-0.444530463,-0.37233975,0.131667094,-0.603810836,-1.008508075,0.81966674,-0.434864591,0.428636243,-0.279283361,0
12.16,1.857002444,2.625675359,-0.813686025,0.741197689,-1.050509509,0.410744188,1.647487648,0.005918309,1.168256269,-0.044721919,0.838388886,-1.76632442,-0.24046929,0
28.75,-0.360160727,0.310425723,-0.670216236,0.102338406,-0.846882682,0.187026365,0.105415208,-0.211887569,0.573909416,-0.691276597,0.626177933,0.019922495,-0.170688909,0
10.49,1.031315506,1.269672125,1.172730088,-1.137181234,0.794714413,1.5624545,-0.241191683,1.731033011,-0.677890509,-0.094668381,-0.481035635,0.196228172,-1.171451643,0
57.78,0.632703182,4.164241536,1.702581994,1.954353753,0.396722059,1.609136687,0.862427607,1.059506936,-0.86214432,0.597711048,-0.509967331,0.21767196,0.260404235,0
4.9,1.56246868,0.751256605,0.439975667,-0.205697785,0.885851566,0.098743824,-0.076709712,1.297141283,-0.687970404,-0.078914536,-0.375642256,0.00402391,0.232835985,0
0.89,0.315320854,1.174218654,0.570108398,-0.551781584,0.755299297,-0.396458217,-0.902798404,1.283980645,-1.006213571,1.586992331,-0.089494216,2.59087656,0.341131789,0
1.0,0.728469369,1.161515774,1.666103612,-1.762501067,0.758986239,-0.709947709,-1.762576699,1.008984278,0.4763585,0.742902333,0.761308446,-0.333866872,-0.213751502,0
6.97,0.203700511,-0.747279971,1.83391402,0.657292823,0.277378322,-0.496312674,0.567481815,-0.283884782,-0.775433971,0.247889701,-1.42151847,-0.643601668,-0.304652384,0
114.0,-3.02425707,-1.908161,0.435871342,-0.513972079,0.119950436,1.835825189,0.216181111,-1.381842707,-0.964191059,0.105539175,0.330706911,0.635891459,-0.130642577,0
1.0,-3.110379817,-2.20193696,2.896363299,2.607020225,0.329522507,-0.287002956,1.416077834,0.193504325,-0.537092488,-0.165091909,-0.459387519,-0.327653449,0.023598333,0
12.18,-1.811940851,0.346688888,0.406871144,-1.00287021,0.211884731,-0.321912513,-0.653464679,0.164300806,0.4686854,2.41e-06,1.036793427,-0.028902963,-0.133753894,0
1.04187545,-3.901313238,3.443041694,-2.015752515,-1.770158585,-4.393575105,-6.403648805,-8.250074986,-0.591870431,-5.285751977,-7.762729251,-2.448164336,0.940889708,0.193434793,1
9.51,-0.690208689,0.213566479,-1.804637075,-1.452273251,-1.061461886,-0.809292413,0.886245346,0.684544067,0.820760485,0.916233136,-0.149301872,-0.297200777,-0.194754635,0
71.94,-0.414005925,0.6442795,1.561655839,4.407998073,-0.962960749,-0.337390998,-0.593177061,-1.747814427,-0.514412762,0.004642097,-0.433390292,0.886494397,0.064173215,0
245.5830688,-4.647681434,1.575678447,-3.085979883,-1.406540586,-3.136161976,-5.768963186,-9.134890445,1.110553312,-6.081330303,-10.33582303,-3.318002289,1.3573185,-0.184691548,1
1.01253009,-2.916913169,2.687170159,3.936489596,-3.128104273,-0.464084667,-2.712371332,-7.096117899,-0.320362202,0.383480863,3.717561904,2.389590286,-0.034545327,0.588489118,1
59.9,-0.695641596,0.307008447,-0.41822702,0.008440778,-0.614615308,-0.009370998,-0.322629284,0.426246992,0.612949295,-0.858793517,0.397038414,0.078268196,-0.055568588,0
176.7,0.665836909,0.849621585,-0.823634424,0.965533941,-0.713568615,-0.484000289,-0.9004255,-1.03101945,0.009859264,-0.172329092,0.205619312,0.779870204,0.245735651,0
51.0,-0.384164331,1.194456668,-0.547348153,-0.071211228,-0.605509602,0.410498587,0.438380519,0.241189593,0.813587748,-1.083382858,1.106315593,-0.358433438,-0.217898068,0
29.99,0.062466336,1.354441295,0.085289139,-0.477186374,0.207110223,-0.106872072,2.582197747,-0.365997489,-0.275715936,0.606740738,0.091732392,-0.653841413,-0.280472026,0
12.99,0.598740739,1.166390511,-0.366436591,-0.638389826,0.057585739,0.203048345,0.439947734,0.214247295,0.33084035,-0.695201823,0.196067424,-0.219795362,-0.086860693,0
11.5,-0.358535328,0.298724983,-0.660309931,0.011519958,-0.827216845,0.190878515,0.069922118,-0.19369642,0.605785094,-0.776210995,0.622870973,0.10417746,-0.220331286,0
46.59,-0.593587728,0.808099294,0.615505905,-0.267324499,1.050577886,0.055346077,1.111874448,-0.917761652,-0.734447114,0.003013495,0.400872023,1.199051619,-0.116910733,0
0.147100958,-6.08863034,5.417990774,1.492692233,-1.808920571,-1.068025077,-3.805593561,-9.7130959,-0.384305382,0.340054522,0.078201062,1.558053024,-1.490840026,0.255014592,1
1.99,-2.967117325,0.648920107,0.001785742,1.61520131,-4.782685529,-2.536345566,3.339776388,-1.131203179,0.588857029,0.180149625,0.570568913,-0.683651036,2.821568772,0
47.85,-1.382454974,-0.746410826,1.400540247,4.031774747,-1.484148868,-0.02082893,-0.130156103,1.184837382,0.591908207,-0.721988869,-0.096749402,-0.448784207,-0.017211132,0
1.0,-4.137421983,2.357096252,-1.405043314,-1.879437193,-3.513686871,-6.234561332,-6.608068252,-0.481069425,-2.60247787,-4.835112052,-0.553026089,0.351948943,0.315957259,1
222.0,0.959714147,-0.74038579,0.120965952,0.608217265,0.388773376,-0.562787026,0.032627159,0.624405978,0.533016694,-0.714405575,1.040540433,1.380609026,0.77771195,0
0.23,-1.58725011,-2.058854647,-2.119469231,-1.549979903,-0.800520271,4.074254253,-0.455677813,0.584667829,0.614194305,-0.348094539,-0.618371445,-1.295044622,1.927165951,0
99.99,-22.04294956,6.092892364,-14.80860367,-4.317482153,-15.42395145,-8.912877476,-8.772484122,0.007077041,-7.042966583,-13.59409842,-4.954600518,1.262562702,1.575216556,1
1.0,-13.10845744,8.817188009,-3.267443634,-3.198453068,-9.451861016,-12.95202965,-17.97557643,-1.242582869,-9.788206977,-14.62229811,-5.216354808,-0.349535263,1.322504372,1
302.0311713,-2.876477822,0.173591869,-2.798577841,-0.847184712,-0.260177866,-3.020227846,-4.597646978,1.898324803,-4.113085898,-4.629611259,-2.472592817,1.56367885,-0.451911337,1
49.99,1.151090555,-0.277716247,-0.198779312,-0.391375957,0.554619031,-0.668931096,-0.18578814,0.445506967,-0.103288332,-0.457822427,-0.107473361,0.19875359,-0.125805225,0
177.0,1.59554894,-2.31291911,-0.476566897,-0.063090177,0.617727622,-0.419769112,-0.728795258,-0.364230957,1.468602908,-0.182382874,-1.368424311,0.041429857,0.666612218,0
0.99,0.343804208,-1.205061335,0.634021472,2.019223408,-2.185926443,-0.655317233,0.680330942,-0.25455013,0.959991213,-0.683669303,0.083356583,-0.593864988,-0.414001318,0
56.32080129,-3.435111171,1.648756251,-1.9394809,-1.794707498,-3.460536618,-3.920398007,-9.221134419,0.815135943,-5.010876439,-9.48218494,-3.283911078,0.456099461,0.572344874,1
86.12,-1.856896697,-3.004608185,-1.091626071,1.125905387,-1.445151513,-2.858675754,1.902413621,1.679083206,-0.289253569,0.700556899,0.353960466,0.102270859,-0.971330921,0
18.94,0.164955946,0.67930336,0.507009273,0.965931964,-0.264294865,-0.096637238,0.048718315,1.273593011,0.386602774,-0.595146168,-0.201160398,-0.427195479,0.066684723,0
29.96461429,-4.021290312,5.0300954,-0.052466598,-1.050882158,-2.284685854,-2.938497521,-6.954590083,-1.515418551,-1.366801218,-3.551824426,-0.344029026,-0.540252989,0.066013828,1
3.74,-0.607031028,0.755150082,-0.719219068,-1.05834337,-0.516359306,-0.626960693,-1.26135402,0.846923342,0.353401789,0.613120395,0.652437591,-0.734786006,-0.234939176,0
12.95,0.753244364,-2.37815983,-0.352901611,-0.264404236,-0.206943455,0.884270535,-0.735751719,-0.405394716,-0.756350602,0.436808843,0.064394528,0.332462799,-0.187078454,0
10.11,0.494358572,-0.003600043,-0.658026206,-0.472558226,-0.30284058,-0.475803376,0.715643521,0.560955251,0.535317275,0.536845212,0.114041873,-0.264390675,-0.121445935,0
437.85,-0.790807749,1.459561435,-0.661358892,0.333648327,-0.006439094,0.163534225,0.13436672,0.088875588,0.695062886,-1.081737497,0.860872303,-0.617100068,0.717254528,0
2.0,0.25167885,1.21526384,-0.113274109,0.279715667,-0.195248534,0.110361736,0.666339505,-0.536813708,-0.331550345,0.015307033,-0.114865422,0.06209315,-0.318405114,0
0.89,-0.020718134,-0.880603925,0.677831626,-0.561095344,0.857329521,0.180250937,0.160085577,-1.053707016,0.203813221,-0.851602847,-0.131917334,0.358444527,0.102590383,0
30.8,0.152782987,2.060585112,0.673358037,-0.529664189,1.190531997,0.256667058,0.695866505,0.737155365,-1.848411328,0.868723488,-0.109456884,2.512232931,0.191942448,0
1.0,-2.258650688,1.733816665,-2.184173969,-0.812866883,-3.301502286,-3.952115339,-4.313091323,0.846918639,-4.17665421,-5.084973533,-2.466211578,0.908130176,-0.20308325,1
102.0,2.242299341,-2.858209351,-1.559122106,-0.916873552,-0.717663714,-1.078417077,-0.373250629,0.131130489,-0.553043638,-0.431488625,1.707727241,-2.177788816,-0.183622448,0
226.9823479,-1.564265598,2.50247652,-1.825741076,0.356061663,-1.631746653,-2.744792743,-6.306468472,1.268258179,-3.928132569,-6.844023239,-2.624996259,1.211823452,-0.302124453,1
8.87,1.548375159,0.595461235,1.31919233,-0.52298563,0.133391899,0.154556033,0.476667261,-0.544861905,1.260505814,-1.160286169,0.557118393,-0.669435852,0.0836084,0
2.54366922,-1.269128895,3.701072354,-1.523548744,-0.278454549,-2.854786663,-3.096156229,-5.932271616,-1.463508599,-2.352500778,-4.843847451,-1.087599055,0.167232232,0.358643913,1
81.0,0.76895238,0.315424013,0.23872388,-0.070118542,0.470143807,-0.7746436,0.542937928,-0.746182925,0.485174839,-0.757436263,0.642644668,-0.061500072,0.012385275,0
338.1433708,-7.631469976,7.558260126,-6.97599759,-1.738967348,-8.230205774,-11.15603477,-13.60303303,0.51997278,-13.54014095,-23.78697964,-9.155898645,3.662455511,1.665050093,1
11.53,-0.311356357,-3.259839478,-0.250437738,-0.757247852,1.834282137,10.01378396,-3.656289815,0.504072024,-0.362487117,-2.183276198,-0.459478287,-1.165169023,4.269230668,0
100.81,0.071663237,0.458996701,-1.330076522,-0.235940555,-0.980452148,0.179342732,0.262989772,0.287604467,0.935207571,-0.771214794,0.769561006,-0.124485802,-0.10305624,0
2.67,2.643391044,-0.869908687,0.001245771,0.222298397,-0.133236297,-1.576209497,0.819445652,-0.75674377,0.081006893,0.584772085,-0.370888085,-0.684027424,-0.073156751,0
29.64,0.636695518,0.920644298,0.176204032,-0.333804756,0.74250325,0.009880532,0.261384453,1.111432287,-0.598152045,-0.013890264,-0.400226829,-0.063649864,-0.101764025,0
93.68,1.735320281,-1.500042445,-0.704826646,-0.57162898,0.372311631,-1.377010343,0.225397234,2.510593159,-0.442847139,-0.016430069,0.604318064,1.952035945,0.351059194,0
28.43,0.956181872,0.203710025,-0.656959036,-0.196169623,-0.518879099,-0.424365329,1.754883688,0.074315383,0.35315539,0.415758261,-0.17315813,-0.396396597,-0.082168838,0
55.0,1.042415931,-0.65802637,-1.360640588,0.744059315,-1.441547057,0.607442748,-0.176491557,0.320078572,0.858808777,0.704707436,-1.260114365,0.019212668,0.023922514,0
1.0,-2.47988827,-0.634828623,-0.629618041,-1.084913325,-0.620680367,-1.45765464,1.760731595,-0.413053777,0.147547762,0.452567563,-0.412556201,0.056800672,-0.904786554,0
1.29,-0.327351549,-0.506228822,0.56463813,-1.152823496,0.855777473,-0.937699928,-0.558901606,-0.256990294,0.232867645,0.644182295,-0.150618331,-0.331122702,-0.27620297,0
0.0,-6.445103954,4.932198666,-2.23398307,-2.291561121,-5.695593929,-8.099119398,-12.99146558,-0.136358932,-6.367524375,-12.73439389,-3.845129659,1.00766726,1.129532281,1
39.99,-0.630085166,-1.785552014,0.995184241,3.541235696,-1.562634849,0.652997419,-0.318979024,1.295792475,1.804720294,-0.447930702,-0.414077505,0.585761067,0.277407629,0
84.78337892,-3.361074363,0.97484522,-1.468734275,-1.268353424,-2.656854229,-3.781854691,-4.835608221,-0.544580051,-4.686185008,-9.120079193,-2.525488744,1.47430743,-0.018989201,1
171.0,0.035024953,-0.683006791,-1.146795355,-0.543554404,-0.525919059,0.794018464,0.395693763,0.245313716,1.455105993,-0.009729271,-0.38173877,0.814917655,0.307747618,0
52.23,0.752521852,0.466303023,-1.070632319,-0.684166669,-0.409813722,0.740735122,0.021660759,0.987790814,-1.139552194,-0.309884615,1.1209719,-1.146293695,-0.42106196,0
27.0,2.470278179,-1.009049585,-0.432110577,-0.569857366,0.364692706,-0.822864075,-0.600119992,0.133836928,0.428073055,-0.564173971,-0.168143137,-0.445088474,0.041439942,0
239.9556581,-0.9476305,1.986313567,-1.282112118,0.612578536,-1.569610575,-1.354712464,-2.590325107,-0.452428197,-1.226349935,-2.924586293,-0.839643132,1.258328206,-0.50557037,1
1.0,-3.843471112,4.564796337,2.785716916,-1.91543918,1.62810718,-2.035857931,-7.013269276,0.401651036,2.270035751,6.248854433,2.517357815,-2.736410758,-0.059332892,1
29.95,-0.951879536,-0.409509507,1.836091312,3.598825102,-0.677710982,-0.171799432,0.036336901,0.068158322,0.152876468,-0.484681375,-0.291921993,0.619903599,0.054577803,0
29.21,2.269289353,-2.255427404,-0.055924945,-0.205904983,-0.314162982,-0.618220186,0.460738915,-0.412428586,1.817295838,0.19131024,-0.677250998,-0.548419259,0.411365113,0
114.0,-0.008989285,1.245393437,-0.649212347,0.565160117,-0.800002227,0.246148059,-0.055296118,0.055198761,0.755262969,-0.995775464,0.750679877,-0.510574381,0.014249353,0
408.6,-0.165979025,1.449528947,-0.700268206,-0.82834139,0.729448997,-0.162308221,0.554646542,1.011707766,0.121043005,-0.394467304,-0.021694551,-0.495501205,0.655503938,0
285.3704752,-3.009286152,1.074935518,0.069729248,-1.463902453,0.671329929,-1.898882925,-3.079607843,0.022527696,-0.301424558,1.445251592,0.620458256,0.054007018,0.29282018,1
0.99,-3.90195352,1.463470065,-0.411799425,-1.744055268,-0.657590643,-0.263944498,-2.568668318,1.314811865,0.924888072,3.750004481,1.175214746,-0.966734977,0.364927323,0
7.0,0.468804775,1.182043088,1.074378885,0.475067751,-0.080332819,-0.315597217,0.174126888,0.247482876,-0.716360348,0.270655686,-0.23813743,1.233627375,0.301505408,0
5.8,2.928092683,-1.521817315,-1.263605646,0.631239662,-0.930467328,-0.115490923,-1.119015964,-2.466991,1.058398254,0.383662179,-0.500782595,0.888809704,0.128210994,0
28.06,0.55812059,0.002248205,-0.3883087,-0.145764525,0.689782137,1.505650846,-0.427456009,-0.374069981,-0.672217041,0.065300592,-0.910278039,-0.903571586,0.003823393,0
4.13,0.441527446,-0.842447974,-1.033240319,-0.566783722,-0.76482548,0.819965297,0.297689197,0.263521811,1.581879186,-0.059069495,-0.809221538,1.041440213,-0.012694435,0
99.99,-28.47097355,6.375487762,-20.12967982,-4.678246791,-18.75687864,-8.11010468,-5.812787883,-0.109422936,-5.592297114,-11.73682524,-4.713867619,0.778135322,1.704067365,1
316.06,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,-13.32078887,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,1
99.99,-23.33512269,6.162330133,-15.85023743,-4.407055026,-16.11282055,-8.748142929,-8.178769871,-0.011719297,-6.750772556,-13.22223301,-4.910492313,1.163111329,1.598549977,1
148.1088955,-2.420506205,0.473520614,-1.036231264,-0.153389533,-1.020024566,-1.557503672,-2.94360897,0.123022966,0.316179231,-0.315726391,-0.181920123,0.422804633,0.276037576,1
0.813138378,-4.675202156,3.519802266,-0.049492456,-1.127420552,-3.024577686,-3.817594785,-3.725428128,-0.45365739,-3.473628443,-3.801614065,-0.906228087,2.373802981,0.329255645,1
8.55,2.141305859,2.502750136,1.79858642,-0.140587584,-0.486847576,0.644765949,0.666973361,0.673428669,0.277485997,-0.253281547,0.11154142,0.34176766,0.399824169,0
30.31,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,-13.20257715,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,1
2.043693296,-4.774606909,4.027123904,-1.361539237,-1.144325358,-4.058470101,-6.277401368,-9.690934538,0.165698735,-4.151901192,-5.719018055,-2.278001194,0.521563299,0.422209612,1
602.0714783,-4.475337725,3.486125476,-3.732224017,-0.351399981,-1.040164269,-5.334244129,-6.194855648,-0.185870734,-3.108033401,-5.908640685,-1.223499425,0.796363616,-0.770164241,1
175.0600049,-13.22901145,7.689047588,-10.8429433,-2.779694068,-12.50970232,-12.815551,-10.50600796,-0.405629764,-11.03033197,-22.62324483,-9.494836096,2.121401091,-0.97725541,1
59.99,-1.199892444,-0.691814265,-0.7098837,-0.595782055,-0.9077271,0.222550513,-1.994248993,-0.383149792,1.940004268,0.989866544,0.108119022,0.594788397,0.159487513,0
15.95,0.985956621,0.256871749,-0.854403212,-0.627561441,-0.517070601,-0.358949014,1.633470091,-0.1638856,0.611692723,0.103721249,0.552376037,-0.192753511,-0.060533974,0
45.0,1.283029755,1.320296554,-0.979575908,-0.150194279,-0.576069286,-0.04140169,0.136934838,1.702624666,0.320913426,-0.277517523,-0.145258748,-1.192387023,-0.11861476,0
302.17,0.675588558,-0.063690233,-0.734036007,2.006562148,-0.773364242,-0.626842939,-0.049925721,0.221908705,-1.102277445,1.180071727,-2.005895117,-0.798613976,0.36329849,0
9.99,1.311114097,1.201757708,-0.297862787,1.651878548,-0.858638653,-0.40615502,-0.303520148,1.196650261,-1.303844842,1.051008142,-2.165958892,-1.888886278,-0.253488639,0
12.99,0.810162482,-0.198962352,-0.146644091,0.331168699,-0.145043546,-0.504211865,0.716637243,0.489503763,-0.056181453,0.173180587,-0.829352635,-0.346513022,-0.330207058,0
357.2,-0.244991244,0.886166719,-0.359874214,0.3433285,0.309613021,-0.382561607,0.103189846,0.209110202,-0.257884708,0.049620876,-0.747254784,0.067777957,0.551482342,0
25.0,1.029253315,-2.49807231,-1.350084557,-0.798774292,-0.581071299,0.961802327,0.213254242,-0.782823826,0.110467114,0.192158139,0.695763389,-0.569209445,-0.357884369,0
9.95,-1.842131417,0.488752861,0.408976594,-0.828414067,0.352417165,0.162371978,0.721907883,-0.187881272,-0.49931071,-0.01770022,-0.622032602,0.138598463,-0.31040859,0
12.89,0.505604902,0.655758385,-0.369957549,-0.748302911,0.095627108,-0.111916948,0.268737367,1.17456085,-0.170947049,-0.015426262,-1.122136518,-0.607756668,-0.096433899,0
267.1,1.089605743,0.952861916,-0.431827973,0.788617523,1.157622488,-0.381022585,0.049594685,-0.055595975,0.157875287,-0.706834185,0.701737456,0.825185695,0.601166205,0
1.239448961,-6.789619556,6.708019055,0.54043854,-1.795854083,-2.240875885,-4.171243308,-10.44006571,0.031560203,-1.246212559,-1.296069047,0.746620968,0.351237467,0.610712558,1
2.27,-4.013927537,1.189451634,-2.486860636,-1.413475533,-4.245706623,-4.513906605,-4.184555281,-0.931034634,-1.614718326,-3.353180182,0.236762037,0.003896022,-1.05616226,1
1.0,-6.058063736,6.140690424,0.26722251,-3.028016278,-2.100360388,-5.874470727,-9.792603724,-0.411133663,-2.354322977,-1.871295917,-0.037066852,-1.095462083,0.491640553,1
29.99,0.93081847,0.285218681,-1.46639884,-0.462544426,-0.706368964,-0.558769973,0.448966942,-0.06694622,0.175475691,0.353318055,0.222986395,0.100807361,-0.346683744,0
99.99,-19.81898181,6.017294647,-13.02590105,-4.128779003,-14.11886485,-9.222825507,-9.825054421,0.057223592,-7.541687424,-14.25959859,-5.035051524,1.43226793,1.534919821,1
19.95,-0.73866144,-0.934585533,-0.850944597,-0.27483017,-1.044139238,0.736420484,-0.486373222,0.255420607,1.273476842,0.0098606,-0.99601602,0.569742144,0.012869014,0
73.55,0.443667688,0.462376891,-0.867742857,2.551595999,-1.875794609,-0.316928702,-0.945279471,-1.311585657,-0.604235357,0.496136208,-0.65192885,-0.321961405,-0.192094157,0
1.0,-0.44765791,-1.766848316,2.173565166,3.300421661,-0.199481436,-0.711527309,0.325866704,-0.134686314,0.429522466,-0.62517855,-0.101440729,0.149127618,0.011403047,0
49.99,0.720430307,1.145856546,-0.608586498,-0.741700121,-0.022247038,-0.056965586,0.243793324,1.178175851,0.381247357,-0.546146774,-0.180168625,-0.382128958,-0.041493043,0
127.21,-2.518995905,-0.298794621,0.68879042,-1.167082187,1.761358014,-0.224413147,1.418882753,-0.305535222,-1.041683214,0.102583627,-0.099787728,0.220787215,-0.283152479,0
100.0,1.358743393,-0.886084232,2.884216876,-3.483335042,-2.999631641,-1.929010336,0.631507894,1.251189766,-0.189322421,0.245973009,0.108999755,-0.557558577,1.773752128,0
55.85,0.66783561,1.39382885,-0.46415419,-1.172963709,-0.045484035,-0.508795162,0.966012966,1.168986124,-0.267703136,0.382757759,0.081647719,0.632355231,-0.208944352,0
1.0,-6.135234052,5.53943209,0.271948309,-2.243426734,-2.477009553,-5.554476974,-9.170270063,-0.731493329,-2.316635906,-2.812327802,0.283903568,-0.090798374,0.559020689,1
40.0,1.291516834,0.964039863,0.115362272,-0.868941834,0.694664081,-0.207108688,0.630546105,1.187689287,-0.259405508,-0.101917884,0.300532711,0.446707283,0.040633641,0
212.2,-0.161674467,1.339965245,-0.141498623,-0.26489805,0.48971493,0.064337595,0.450787324,-0.672452241,-0.06036175,-0.484617358,0.19468517,0.21838506,0.287123932,0
1411.22,-1.395394865,0.498519779,-2.076361223,0.080743377,1.417405947,0.051365501,0.333833499,-0.531673723,0.548031948,0.759521052,-1.410497951,0.22050323,2.876680136,0
105.59,0.998920722,-1.593294702,0.338953452,-0.482881835,0.550656369,1.535852747,-1.137173249,-1.074115687,1.138129629,-0.37478031,-1.147241477,1.456082478,-0.55930319,0
43.30151282,-1.028723621,4.527153699,3.995762475,0.702571155,-1.233865807,2.024652826,-2.255966699,1.139887962,-1.613674327,-1.325191424,-0.947142795,0.79804119,-1.675293527,1
103.84,0.623850606,-1.432767626,-1.517575434,-0.082043581,-1.102402796,1.481794004,-0.236578614,0.260944368,-0.296455803,0.42625744,-0.081568695,-0.340146835,-0.12745181,0
125.0184401,-3.112225382,0.848693104,-1.041597148,-0.832543292,-2.227198809,-3.966477566,-4.722579965,-0.471811891,-1.869942462,-4.916705614,-0.780880691,0.181171887,0.264410389,1
268.35,1.012857489,3.75410084,-1.389585023,0.742789032,0.327390926,0.581458682,-0.190731357,-0.395768404,-0.911374726,1.246088961,-0.864680581,0.659475105,0.17036599,0
333.0557698,-6.662208009,2.613076137,-2.502073376,-1.575790439,-1.053755448,-4.891653991,-3.885596297,-0.535361779,-3.035305892,-2.720466875,-0.877756745,0.510146064,-0.486838095,1
169.45,-0.522428337,-0.380532879,-1.557600522,-0.769237865,-0.81549773,0.621957153,0.056907162,1.001262306,-1.136387888,-0.306322141,1.708085365,-1.083278299,-0.344971505,0
4.99,-0.999709341,-0.536394961,0.355890797,-0.728109651,0.477282321,-0.205025635,0.715071846,0.52409427,-0.317838176,-0.277231185,0.168385436,0.028252026,-0.17936191,0
0.99,-1.087599892,0.418725567,-0.20705444,-1.154819266,0.096495756,0.096589182,0.493718289,0.204615315,-0.113730178,-0.170604929,-0.827533241,0.081710087,-0.300833066,0
123.84,0.636073521,2.21865391,0.058196226,1.437091544,-0.484232691,0.651886179,-0.324275022,-0.49135085,1.470779707,-1.48705056,1.074661706,-0.166269229,0.20736656,0
